timestamp,type,price,executionId
2022-04-04 14:28:21.474000+00:00,WRITE,0.000117,dfz60azoiquw
2022-04-04 14:28:21.478844+00:00,INVOCATION,4e-05,dfz60azoiquw
2022-04-04 14:28:21.478844+00:00,TIME,0.002065176,dfz60azoiquw
2022-04-04 14:28:22.081000+00:00,WRITE,0.000117,dfz6dowrhlij
2022-04-04 14:28:22.082748+00:00,INVOCATION,4e-05,dfz6dowrhlij
2022-04-04 14:28:22.082748+00:00,TIME,6.9336e-05,dfz6dowrhlij
2022-04-04 14:28:22.513000+00:00,WRITE,0.000117,9yt8307v7py4
2022-04-04 14:28:22.513000+00:00,WRITE,0.000117,dfz6jomv5sbw
2022-04-04 14:28:22.514517+00:00,INVOCATION,4e-05,dfz6jomv5sbw
2022-04-04 14:28:22.514517+00:00,TIME,2.6568000000000004e-05,dfz6jomv5sbw
2022-04-04 14:28:22.518171+00:00,INVOCATION,4e-05,9yt8307v7py4
2022-04-04 14:28:22.518171+00:00,TIME,0.00209628,9yt8307v7py4
2022-04-04 14:28:22.903000+00:00,WRITE,0.000117,6vivkk4w8uyd
2022-04-04 14:28:22.908088+00:00,INVOCATION,4e-05,6vivkk4w8uyd
2022-04-04 14:28:22.908088+00:00,TIME,0.002128032,6vivkk4w8uyd
2022-04-04 14:28:22.965000+00:00,WRITE,0.000117,elfx8bm036y4
2022-04-04 14:28:22.971436+00:00,INVOCATION,4e-05,elfx8bm036y4
2022-04-04 14:28:22.971436+00:00,TIME,0.0023535360000000003,elfx8bm036y4
2022-04-04 14:28:23.080000+00:00,WRITE,0.000117,dfz6k8kubf2c
2022-04-04 14:28:23.081323+00:00,INVOCATION,4e-05,dfz6k8kubf2c
2022-04-04 14:28:23.081323+00:00,TIME,6.8688e-05,dfz6k8kubf2c
2022-04-04 14:28:23.239000+00:00,WRITE,0.000117,elfxjldqc1em
2022-04-04 14:28:23.240046+00:00,INVOCATION,4e-05,elfxjldqc1em
2022-04-04 14:28:23.240046+00:00,TIME,0.00015228,elfxjldqc1em
2022-04-04 14:28:23.539000+00:00,WRITE,0.000117,elfxq2zqwrz3
2022-04-04 14:28:23.540359+00:00,INVOCATION,4e-05,elfxq2zqwrz3
2022-04-04 14:28:23.540359+00:00,TIME,0.000193104,elfxq2zqwrz3
2022-04-04 14:28:26.013000+00:00,WRITE,0.000117,dfz631hfsaef
2022-04-04 14:28:26.013965+00:00,INVOCATION,4e-05,dfz631hfsaef
2022-04-04 14:28:26.013965+00:00,TIME,3.6288e-05,dfz631hfsaef
2022-04-04 14:28:26.781000+00:00,WRITE,0.000117,dfz6mi8wd5ml
2022-04-04 14:28:26.783311+00:00,INVOCATION,4e-05,dfz6mi8wd5ml
2022-04-04 14:28:26.783311+00:00,TIME,6.804e-05,dfz6mi8wd5ml
2022-04-04 14:28:26.993000+00:00,WRITE,0.000117,dfz6r2cp6i50
2022-04-04 14:28:26.994104+00:00,INVOCATION,4e-05,dfz6r2cp6i50
2022-04-04 14:28:26.994104+00:00,TIME,1.62e-05,dfz6r2cp6i50
2022-04-04 14:28:27.680000+00:00,WRITE,0.000117,dfz6y4yozu9l
2022-04-04 14:28:27.680632+00:00,INVOCATION,4e-05,dfz6y4yozu9l
2022-04-04 14:28:27.680632+00:00,TIME,0.000128304,dfz6y4yozu9l
2022-04-04 14:28:27.982000+00:00,WRITE,0.000117,dfz679nilg5a
2022-04-04 14:28:27.983671+00:00,INVOCATION,4e-05,dfz679nilg5a
2022-04-04 14:28:27.983671+00:00,TIME,3.4992e-05,dfz679nilg5a
2022-04-04 14:28:28.962000+00:00,WRITE,0.000117,dfz66wovho95
2022-04-04 14:28:28.979854+00:00,INVOCATION,4e-05,dfz66wovho95
2022-04-04 14:28:28.979854+00:00,TIME,3.0456e-05,dfz66wovho95
2022-04-04 14:28:29.981000+00:00,WRITE,0.000117,dfz6dfe5yp6g
2022-04-04 14:28:29.982216+00:00,INVOCATION,4e-05,dfz6dfe5yp6g
2022-04-04 14:28:29.982216+00:00,TIME,3.6288e-05,dfz6dfe5yp6g
2022-04-04 14:28:30.834000+00:00,WRITE,0.000117,hg51nk36p09a
2022-04-04 14:28:30.838548+00:00,INVOCATION,4e-05,hg51nk36p09a
2022-04-04 14:28:30.838548+00:00,TIME,0.007875792,hg51nk36p09a
2022-04-04 14:28:31.133000+00:00,WRITE,0.000117,hg510kaqoj1m
2022-04-04 14:28:31.134343+00:00,INVOCATION,4e-05,hg510kaqoj1m
2022-04-04 14:28:31.134343+00:00,TIME,0.00013024800000000002,hg510kaqoj1m
2022-04-04 14:28:32.034000+00:00,WRITE,0.000117,hg51d81baoc8
2022-04-04 14:28:32.035337+00:00,INVOCATION,4e-05,hg51d81baoc8
2022-04-04 14:28:32.035337+00:00,TIME,6.8688e-05,hg51d81baoc8
2022-04-04 14:28:34.132000+00:00,WRITE,0.000117,hg516im2qjbd
2022-04-04 14:28:34.134336+00:00,INVOCATION,4e-05,hg516im2qjbd
2022-04-04 14:28:34.134336+00:00,TIME,0.00013284,hg516im2qjbd
2022-04-04 14:28:34.982000+00:00,WRITE,0.000117,dfz6s30v70qs
2022-04-04 14:28:34.983781+00:00,INVOCATION,4e-05,dfz6s30v70qs
2022-04-04 14:28:34.983781+00:00,TIME,2.916e-05,dfz6s30v70qs
2022-04-04 14:28:35.612000+00:00,WRITE,0.000117,dfz6rftexory
2022-04-04 14:28:35.614006+00:00,INVOCATION,4e-05,dfz6rftexory
2022-04-04 14:28:35.614006+00:00,TIME,8.812800000000001e-05,dfz6rftexory
2022-04-04 14:28:36.008000+00:00,WRITE,0.000117,dfz6y8vyoajh
2022-04-04 14:28:36.009110+00:00,INVOCATION,4e-05,dfz6y8vyoajh
2022-04-04 14:28:36.009110+00:00,TIME,5.3784000000000005e-05,dfz6y8vyoajh
2022-04-04 14:28:36.981000+00:00,WRITE,0.000117,dfz6xwa40ftm
2022-04-04 14:28:36.982226+00:00,INVOCATION,4e-05,dfz6xwa40ftm
2022-04-04 14:28:36.982226+00:00,TIME,3.0456e-05,dfz6xwa40ftm
2022-04-04 14:28:38.004000+00:00,WRITE,0.000117,dfz65vu6p5ev
2022-04-04 14:28:38.005197+00:00,INVOCATION,4e-05,dfz65vu6p5ev
2022-04-04 14:28:38.005197+00:00,TIME,4.7952e-05,dfz65vu6p5ev
2022-04-04 14:28:38.981000+00:00,WRITE,0.000117,dfz6awt1p5qd
2022-04-04 14:28:38.982099+00:00,INVOCATION,4e-05,dfz6awt1p5qd
2022-04-04 14:28:38.982099+00:00,TIME,2.7216e-05,dfz6awt1p5qd
2022-04-04 14:28:39.985000+00:00,WRITE,0.000117,dfz6qlyv21as
2022-04-04 14:28:39.985641+00:00,INVOCATION,4e-05,dfz6qlyv21as
2022-04-04 14:28:39.985641+00:00,TIME,3.6936e-05,dfz6qlyv21as
2022-04-04 14:28:40.981000+00:00,WRITE,0.000117,dfz6mntora3d
2022-04-04 14:28:40.981648+00:00,INVOCATION,4e-05,dfz6mntora3d
2022-04-04 14:28:40.981648+00:00,TIME,3.4344e-05,dfz6mntora3d
2022-04-04 14:28:41.981000+00:00,WRITE,0.000117,dfz60yaem4jd
2022-04-04 14:28:41.981880+00:00,INVOCATION,4e-05,dfz60yaem4jd
2022-04-04 14:28:41.981880+00:00,TIME,3.3696e-05,dfz60yaem4jd
2022-04-04 14:28:42.953000+00:00,WRITE,0.000117,dfz66veumd8n
2022-04-04 14:28:42.979988+00:00,INVOCATION,4e-05,dfz66veumd8n
2022-04-04 14:28:42.979988+00:00,TIME,3.24e-05,dfz66veumd8n
2022-04-04 14:28:43.998000+00:00,WRITE,0.000117,dfz6ymjh4lmp
2022-04-04 14:28:44.079945+00:00,INVOCATION,4e-05,dfz6ymjh4lmp
2022-04-04 14:28:44.079945+00:00,TIME,6.6744e-05,dfz6ymjh4lmp
2022-04-04 14:28:44.993000+00:00,WRITE,0.000117,dfz6t208i7qr
2022-04-04 14:28:44.993824+00:00,INVOCATION,4e-05,dfz6t208i7qr
2022-04-04 14:28:44.993824+00:00,TIME,4.2768e-05,dfz6t208i7qr
2022-04-04 14:28:45.937000+00:00,WRITE,0.000117,dfz6f2mdw27z
2022-04-04 14:28:45.937806+00:00,INVOCATION,4e-05,dfz6f2mdw27z
2022-04-04 14:28:45.937806+00:00,TIME,1.2960000000000001e-05,dfz6f2mdw27z
2022-04-04 14:28:46.981000+00:00,WRITE,0.000117,dfz6t9vsli19
2022-04-04 14:28:46.985280+00:00,INVOCATION,4e-05,dfz6t9vsli19
2022-04-04 14:28:46.985280+00:00,TIME,3.6288e-05,dfz6t9vsli19
2022-04-04 14:28:47.985000+00:00,WRITE,0.000117,dfz6vb02kz5w
2022-04-04 14:28:48.080057+00:00,INVOCATION,4e-05,dfz6vb02kz5w
2022-04-04 14:28:48.080057+00:00,TIME,0.000104976,dfz6vb02kz5w
2022-04-04 14:28:48.995000+00:00,WRITE,0.000117,dfz6bmo7e31a
2022-04-04 14:28:48.996048+00:00,INVOCATION,4e-05,dfz6bmo7e31a
2022-04-04 14:28:48.996048+00:00,TIME,4.3416000000000006e-05,dfz6bmo7e31a
2022-04-04 14:28:49.953000+00:00,WRITE,0.000117,dfz6g2tjfxzb
2022-04-04 14:28:49.980394+00:00,INVOCATION,4e-05,dfz6g2tjfxzb
2022-04-04 14:28:49.980394+00:00,TIME,3.1104e-05,dfz6g2tjfxzb
2022-04-04 14:28:51.981000+00:00,WRITE,0.000117,dfz6e4irk939
2022-04-04 14:28:51.987795+00:00,INVOCATION,4e-05,dfz6e4irk939
2022-04-04 14:28:51.987795+00:00,TIME,3.7584000000000005e-05,dfz6e4irk939
