timestamp,type,price,executionId
2022-04-04 15:18:18.538000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.570000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.585000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.600000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.613000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.627000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.642000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.668000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.683000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.692000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.720000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.738000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.749000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.777000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.785000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.798000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.823000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.841000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.849000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.862000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.870000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.883000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.913000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.925000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.932000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.956000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:18.962000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.976000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:18.999000+00:00,WRITE,0.000117,n2wp7j1qt0wf
2022-04-04 15:18:19.006000+00:00,READ,3.9e-05,n2wp7j1qt0wf
2022-04-04 15:18:19.007351+00:00,INVOCATION,4e-05,n2wp7j1qt0wf
2022-04-04 15:18:19.007351+00:00,TIME,0.0006318,n2wp7j1qt0wf
2022-04-04 15:18:19.049000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.062000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.069000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.080000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.093000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.115000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.127000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.139000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.145000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.171000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.177000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.189000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.195000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.219000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.227000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.238000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.245000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.275000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.281000+00:00,READ,3.9e-05,n2wpm6jf3af8
2022-04-04 15:18:19.292000+00:00,WRITE,0.000117,n2wpm6jf3af8
2022-04-04 15:18:19.293462+00:00,INVOCATION,4e-05,n2wpm6jf3af8
2022-04-04 15:18:19.293462+00:00,TIME,0.00016588800000000002,n2wpm6jf3af8
2022-04-04 15:18:19.318000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.341000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.351000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.363000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.369000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.381000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.388000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.399000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.407000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.431000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.437000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.483000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.490000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.513000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.520000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.531000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.538000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.562000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.568000+00:00,READ,3.9e-05,n2wpkexlcc1n
2022-04-04 15:18:19.579000+00:00,WRITE,0.000117,n2wpkexlcc1n
2022-04-04 15:18:19.579972+00:00,INVOCATION,4e-05,n2wpkexlcc1n
2022-04-04 15:18:19.579972+00:00,TIME,0.00017560800000000003,n2wpkexlcc1n
2022-04-04 15:18:19.745000+00:00,READ,3.9e-05,n2wpsb6fs5tg
