timestamp,type,price,executionId
2022-04-04 14:36:04.258000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:05.862000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:06.060000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:06.263000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:06.468000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:06.660000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:06.761000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:06.892000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:07.060000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.260000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.460000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:07.485000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.659000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.758000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:07.858000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.888000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:07.918000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:07.937000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:07.939000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:07.960000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:07.960000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:07.962000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:07.994000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:07.997000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.013000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.016000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.031000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.034000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.055000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.059000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:08.088000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.106000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.138000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.159000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:08.172000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.188000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.203000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.233000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.254000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.265000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:08.265000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.280000+00:00,WRITE,0.000117,ka42rhzya6o3
2022-04-04 14:36:08.294000+00:00,READ,3.9e-05,ka42rhzya6o3
2022-04-04 14:36:08.300177+00:00,INVOCATION,4e-05,ka42rhzya6o3
2022-04-04 14:36:08.300177+00:00,TIME,0.002268,ka42rhzya6o3
2022-04-04 14:36:08.358000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:08.559000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:08.561000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:08.757000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:08.759000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:08.860000+00:00,READ,3.9e-05,mf8o998yz20s
2022-04-04 14:36:08.862000+00:00,WRITE,0.000117,mf8o998yz20s
2022-04-04 14:36:08.961282+00:00,INVOCATION,4e-05,mf8o998yz20s
2022-04-04 14:36:08.961282+00:00,TIME,0.008911944,mf8o998yz20s
2022-04-04 14:36:18.237000+00:00,READ,3.9e-05,40nq7qf4fpkt
2022-04-04 14:36:18.541000+00:00,WRITE,0.000117,40nq7qf4fpkt
2022-04-04 14:36:18.558000+00:00,READ,3.9e-05,mf8o7cvhf3gd
2022-04-04 14:36:18.560000+00:00,WRITE,0.000117,mf8o7cvhf3gd
2022-04-04 14:36:18.667000+00:00,READ,3.9e-05,mf8o7cvhf3gd
2022-04-04 14:36:18.669000+00:00,WRITE,0.000117,mf8o7cvhf3gd
