labels,timestamp,value
{consumergroup=theodolite-uc3-application},1650151553,0
{consumergroup=theodolite-uc3-application},1650151558,0
{consumergroup=theodolite-uc3-application},1650151563,0
{consumergroup=theodolite-uc3-application},1650151568,0
{consumergroup=theodolite-uc3-application},1650151573,0
{consumergroup=theodolite-uc3-application},1650151578,0
{consumergroup=theodolite-uc3-application},1650151583,0
{consumergroup=theodolite-uc3-application},1650151588,0
{consumergroup=theodolite-uc3-application},1650151593,0
{consumergroup=theodolite-uc3-application},1650151598,4513
{consumergroup=theodolite-uc3-application},1650151603,4513
{consumergroup=theodolite-uc3-application},1650151608,4513
{consumergroup=theodolite-uc3-application},1650151613,1466
{consumergroup=theodolite-uc3-application},1650151618,1466
{consumergroup=theodolite-uc3-application},1650151623,1466
{consumergroup=theodolite-uc3-application},1650151628,3751
{consumergroup=theodolite-uc3-application},1650151633,3751
{consumergroup=theodolite-uc3-application},1650151638,3751
{consumergroup=theodolite-uc3-application},1650151643,4357
{consumergroup=theodolite-uc3-application},1650151648,4357
{consumergroup=theodolite-uc3-application},1650151653,4357
{consumergroup=theodolite-uc3-application},1650151658,4488
{consumergroup=theodolite-uc3-application},1650151663,4488
{consumergroup=theodolite-uc3-application},1650151668,4488
{consumergroup=theodolite-uc3-application},1650151673,4704
{consumergroup=theodolite-uc3-application},1650151678,4704
{consumergroup=theodolite-uc3-application},1650151683,4704
{consumergroup=theodolite-uc3-application},1650151688,4480
{consumergroup=theodolite-uc3-application},1650151693,4480
{consumergroup=theodolite-uc3-application},1650151698,4480
{consumergroup=theodolite-uc3-application},1650151703,4658
{consumergroup=theodolite-uc3-application},1650151708,4658
{consumergroup=theodolite-uc3-application},1650151713,4658
{consumergroup=theodolite-uc3-application},1650151718,4540
{consumergroup=theodolite-uc3-application},1650151723,4540
{consumergroup=theodolite-uc3-application},1650151728,4540
{consumergroup=theodolite-uc3-application},1650151733,3806
{consumergroup=theodolite-uc3-application},1650151738,3806
{consumergroup=theodolite-uc3-application},1650151743,3806
{consumergroup=theodolite-uc3-application},1650151748,4112
{consumergroup=theodolite-uc3-application},1650151753,4112
{consumergroup=theodolite-uc3-application},1650151758,4112
{consumergroup=theodolite-uc3-application},1650151763,4031
{consumergroup=theodolite-uc3-application},1650151768,4031
{consumergroup=theodolite-uc3-application},1650151773,4031
{consumergroup=theodolite-uc3-application},1650151778,4171
{consumergroup=theodolite-uc3-application},1650151783,4171
{consumergroup=theodolite-uc3-application},1650151788,4171
{consumergroup=theodolite-uc3-application},1650151793,4321
{consumergroup=theodolite-uc3-application},1650151798,4321
{consumergroup=theodolite-uc3-application},1650151803,4321
{consumergroup=theodolite-uc3-application},1650151808,4483
{consumergroup=theodolite-uc3-application},1650151813,4483
{consumergroup=theodolite-uc3-application},1650151818,4483
