labels,timestamp,value
{consumergroup=theodolite-uc1-application},1650304255,1675
{consumergroup=theodolite-uc1-application},1650304260,1675
{consumergroup=theodolite-uc1-application},1650304310,0
{consumergroup=theodolite-uc1-application},1650304315,0
{consumergroup=theodolite-uc1-application},1650304320,0
{consumergroup=theodolite-uc1-application},1650304325,0
{consumergroup=theodolite-uc1-application},1650304330,0
{consumergroup=theodolite-uc1-application},1650304335,0
{consumergroup=theodolite-uc1-application},1650304340,0
{consumergroup=theodolite-uc1-application},1650304345,0
{consumergroup=theodolite-uc1-application},1650304350,0
{consumergroup=theodolite-uc1-application},1650304355,465
{consumergroup=theodolite-uc1-application},1650304360,465
{consumergroup=theodolite-uc1-application},1650304365,465
{consumergroup=theodolite-uc1-application},1650304370,240
{consumergroup=theodolite-uc1-application},1650304375,240
{consumergroup=theodolite-uc1-application},1650304380,240
{consumergroup=theodolite-uc1-application},1650304385,249
{consumergroup=theodolite-uc1-application},1650304390,249
{consumergroup=theodolite-uc1-application},1650304395,249
{consumergroup=theodolite-uc1-application},1650304400,237
{consumergroup=theodolite-uc1-application},1650304405,237
{consumergroup=theodolite-uc1-application},1650304410,237
{consumergroup=theodolite-uc1-application},1650304415,241
{consumergroup=theodolite-uc1-application},1650304420,241
{consumergroup=theodolite-uc1-application},1650304425,241
{consumergroup=theodolite-uc1-application},1650304430,259
{consumergroup=theodolite-uc1-application},1650304435,259
{consumergroup=theodolite-uc1-application},1650304440,259
{consumergroup=theodolite-uc1-application},1650304445,241
{consumergroup=theodolite-uc1-application},1650304450,241
{consumergroup=theodolite-uc1-application},1650304455,241
{consumergroup=theodolite-uc1-application},1650304460,317
{consumergroup=theodolite-uc1-application},1650304465,317
{consumergroup=theodolite-uc1-application},1650304470,317
{consumergroup=theodolite-uc1-application},1650304475,350
{consumergroup=theodolite-uc1-application},1650304480,350
{consumergroup=theodolite-uc1-application},1650304485,350
{consumergroup=theodolite-uc1-application},1650304490,735
{consumergroup=theodolite-uc1-application},1650304495,735
{consumergroup=theodolite-uc1-application},1650304500,735
{consumergroup=theodolite-uc1-application},1650304505,260
{consumergroup=theodolite-uc1-application},1650304510,260
{consumergroup=theodolite-uc1-application},1650304515,260
{consumergroup=theodolite-uc1-application},1650304520,441
{consumergroup=theodolite-uc1-application},1650304525,441
{consumergroup=theodolite-uc1-application},1650304530,441
{consumergroup=theodolite-uc1-application},1650304535,801
{consumergroup=theodolite-uc1-application},1650304540,801
{consumergroup=theodolite-uc1-application},1650304545,801
{consumergroup=theodolite-uc1-application},1650304550,1267
{consumergroup=theodolite-uc1-application},1650304555,1267
{consumergroup=theodolite-uc1-application},1650304560,1267
{consumergroup=theodolite-uc1-application},1650304565,1412
{consumergroup=theodolite-uc1-application},1650304570,1412
{consumergroup=theodolite-uc1-application},1650304575,1412
{consumergroup=theodolite-uc1-application},1650304580,1702
{consumergroup=theodolite-uc1-application},1650304585,1702
{consumergroup=theodolite-uc1-application},1650304590,1702
{consumergroup=theodolite-uc1-application},1650304595,1720
{consumergroup=theodolite-uc1-application},1650304600,1720
{consumergroup=theodolite-uc1-application},1650304605,1720
{consumergroup=theodolite-uc1-application},1650304610,2020
{consumergroup=theodolite-uc1-application},1650304615,2020
{consumergroup=theodolite-uc1-application},1650304620,2020
{consumergroup=theodolite-uc1-application},1650304625,2278
{consumergroup=theodolite-uc1-application},1650304630,2278
{consumergroup=theodolite-uc1-application},1650304635,2278
{consumergroup=theodolite-uc1-application},1650304640,2818
{consumergroup=theodolite-uc1-application},1650304645,2818
{consumergroup=theodolite-uc1-application},1650304650,2818
{consumergroup=theodolite-uc1-application},1650304655,2892
{consumergroup=theodolite-uc1-application},1650304660,2892
{consumergroup=theodolite-uc1-application},1650304665,2892
{consumergroup=theodolite-uc1-application},1650304670,2264
{consumergroup=theodolite-uc1-application},1650304675,2264
{consumergroup=theodolite-uc1-application},1650304680,2264
{consumergroup=theodolite-uc1-application},1650304685,2480
{consumergroup=theodolite-uc1-application},1650304690,2480
{consumergroup=theodolite-uc1-application},1650304695,2480
{consumergroup=theodolite-uc1-application},1650304700,2916
{consumergroup=theodolite-uc1-application},1650304705,2916
