labels,timestamp,value
{consumergroup=theodolite-uc3-application},1650148607,0
{consumergroup=theodolite-uc3-application},1650148612,0
{consumergroup=theodolite-uc3-application},1650148617,0
{consumergroup=theodolite-uc3-application},1650148622,0
{consumergroup=theodolite-uc3-application},1650148627,0
{consumergroup=theodolite-uc3-application},1650148632,0
{consumergroup=theodolite-uc3-application},1650148637,0
{consumergroup=theodolite-uc3-application},1650148642,0
{consumergroup=theodolite-uc3-application},1650148647,0
{consumergroup=theodolite-uc3-application},1650148652,749
{consumergroup=theodolite-uc3-application},1650148657,749
{consumergroup=theodolite-uc3-application},1650148662,749
{consumergroup=theodolite-uc3-application},1650148667,2418
{consumergroup=theodolite-uc3-application},1650148672,2418
{consumergroup=theodolite-uc3-application},1650148677,2418
{consumergroup=theodolite-uc3-application},1650148682,2988
{consumergroup=theodolite-uc3-application},1650148687,2988
{consumergroup=theodolite-uc3-application},1650148692,2988
{consumergroup=theodolite-uc3-application},1650148697,3563
{consumergroup=theodolite-uc3-application},1650148702,3563
{consumergroup=theodolite-uc3-application},1650148707,3563
{consumergroup=theodolite-uc3-application},1650148712,4464
{consumergroup=theodolite-uc3-application},1650148717,4464
{consumergroup=theodolite-uc3-application},1650148722,4464
{consumergroup=theodolite-uc3-application},1650148727,4260
{consumergroup=theodolite-uc3-application},1650148732,4260
{consumergroup=theodolite-uc3-application},1650148737,4260
{consumergroup=theodolite-uc3-application},1650148742,5129
{consumergroup=theodolite-uc3-application},1650148747,5129
{consumergroup=theodolite-uc3-application},1650148752,5129
{consumergroup=theodolite-uc3-application},1650148757,4434
{consumergroup=theodolite-uc3-application},1650148762,4434
{consumergroup=theodolite-uc3-application},1650148767,4434
{consumergroup=theodolite-uc3-application},1650148772,5185
{consumergroup=theodolite-uc3-application},1650148777,5185
{consumergroup=theodolite-uc3-application},1650148782,5185
{consumergroup=theodolite-uc3-application},1650148787,5306
{consumergroup=theodolite-uc3-application},1650148792,5306
{consumergroup=theodolite-uc3-application},1650148797,5306
{consumergroup=theodolite-uc3-application},1650148802,5000
{consumergroup=theodolite-uc3-application},1650148807,5000
{consumergroup=theodolite-uc3-application},1650148812,5000
{consumergroup=theodolite-uc3-application},1650148817,5442
{consumergroup=theodolite-uc3-application},1650148822,5442
{consumergroup=theodolite-uc3-application},1650148827,5442
{consumergroup=theodolite-uc3-application},1650148832,5772
{consumergroup=theodolite-uc3-application},1650148837,5772
{consumergroup=theodolite-uc3-application},1650148842,5772
{consumergroup=theodolite-uc3-application},1650148847,6236
{consumergroup=theodolite-uc3-application},1650148852,6236
{consumergroup=theodolite-uc3-application},1650148857,6236
{consumergroup=theodolite-uc3-application},1650148862,6909
{consumergroup=theodolite-uc3-application},1650148867,6909
{consumergroup=theodolite-uc3-application},1650148872,6909
{consumergroup=theodolite-uc3-application},1650148877,7667
{consumergroup=theodolite-uc3-application},1650148882,7667
