labels,timestamp,value
{consumergroup=theodolite-uc1-application},1650299641,10432
{consumergroup=theodolite-uc1-application},1650299646,10432
{consumergroup=theodolite-uc1-application},1650299691,0
{consumergroup=theodolite-uc1-application},1650299696,0
{consumergroup=theodolite-uc1-application},1650299701,0
{consumergroup=theodolite-uc1-application},1650299706,0
{consumergroup=theodolite-uc1-application},1650299711,0
{consumergroup=theodolite-uc1-application},1650299716,0
{consumergroup=theodolite-uc1-application},1650299721,0
{consumergroup=theodolite-uc1-application},1650299726,0
{consumergroup=theodolite-uc1-application},1650299731,0
{consumergroup=theodolite-uc1-application},1650299736,0
{consumergroup=theodolite-uc1-application},1650299741,0
{consumergroup=theodolite-uc1-application},1650299746,0
{consumergroup=theodolite-uc1-application},1650299751,175
{consumergroup=theodolite-uc1-application},1650299756,175
{consumergroup=theodolite-uc1-application},1650299761,175
{consumergroup=theodolite-uc1-application},1650299766,177
{consumergroup=theodolite-uc1-application},1650299771,177
{consumergroup=theodolite-uc1-application},1650299776,177
{consumergroup=theodolite-uc1-application},1650299781,176
{consumergroup=theodolite-uc1-application},1650299786,176
{consumergroup=theodolite-uc1-application},1650299791,176
{consumergroup=theodolite-uc1-application},1650299796,155
{consumergroup=theodolite-uc1-application},1650299801,155
{consumergroup=theodolite-uc1-application},1650299806,155
{consumergroup=theodolite-uc1-application},1650299811,177
{consumergroup=theodolite-uc1-application},1650299816,177
{consumergroup=theodolite-uc1-application},1650299821,177
{consumergroup=theodolite-uc1-application},1650299826,180
{consumergroup=theodolite-uc1-application},1650299831,180
{consumergroup=theodolite-uc1-application},1650299836,180
{consumergroup=theodolite-uc1-application},1650299841,145
{consumergroup=theodolite-uc1-application},1650299846,145
{consumergroup=theodolite-uc1-application},1650299851,145
{consumergroup=theodolite-uc1-application},1650299856,164
{consumergroup=theodolite-uc1-application},1650299861,164
{consumergroup=theodolite-uc1-application},1650299866,164
{consumergroup=theodolite-uc1-application},1650299871,484
{consumergroup=theodolite-uc1-application},1650299876,484
{consumergroup=theodolite-uc1-application},1650299881,484
{consumergroup=theodolite-uc1-application},1650299886,1033
{consumergroup=theodolite-uc1-application},1650299891,1033
{consumergroup=theodolite-uc1-application},1650299896,1033
{consumergroup=theodolite-uc1-application},1650299901,810
{consumergroup=theodolite-uc1-application},1650299906,810
{consumergroup=theodolite-uc1-application},1650299911,810
{consumergroup=theodolite-uc1-application},1650299916,719
{consumergroup=theodolite-uc1-application},1650299921,719
{consumergroup=theodolite-uc1-application},1650299926,719
{consumergroup=theodolite-uc1-application},1650299931,763
{consumergroup=theodolite-uc1-application},1650299936,763
{consumergroup=theodolite-uc1-application},1650299941,763
{consumergroup=theodolite-uc1-application},1650299946,1166
{consumergroup=theodolite-uc1-application},1650299951,1166
{consumergroup=theodolite-uc1-application},1650299956,1166
{consumergroup=theodolite-uc1-application},1650299961,982
{consumergroup=theodolite-uc1-application},1650299966,982
{consumergroup=theodolite-uc1-application},1650299971,982
{consumergroup=theodolite-uc1-application},1650299976,813
{consumergroup=theodolite-uc1-application},1650299981,813
{consumergroup=theodolite-uc1-application},1650299986,813
{consumergroup=theodolite-uc1-application},1650299991,860
{consumergroup=theodolite-uc1-application},1650299996,860
{consumergroup=theodolite-uc1-application},1650300001,860
{consumergroup=theodolite-uc1-application},1650300006,1393
{consumergroup=theodolite-uc1-application},1650300011,1393
{consumergroup=theodolite-uc1-application},1650300016,1393
{consumergroup=theodolite-uc1-application},1650300021,1876
{consumergroup=theodolite-uc1-application},1650300026,1876
{consumergroup=theodolite-uc1-application},1650300031,1876
{consumergroup=theodolite-uc1-application},1650300036,1797
{consumergroup=theodolite-uc1-application},1650300041,1797
{consumergroup=theodolite-uc1-application},1650300046,1797
{consumergroup=theodolite-uc1-application},1650300051,2175
{consumergroup=theodolite-uc1-application},1650300056,2175
{consumergroup=theodolite-uc1-application},1650300061,2175
{consumergroup=theodolite-uc1-application},1650300066,2049
{consumergroup=theodolite-uc1-application},1650300071,2049
{consumergroup=theodolite-uc1-application},1650300076,2049
{consumergroup=theodolite-uc1-application},1650300081,2014
{consumergroup=theodolite-uc1-application},1650300086,2014
{consumergroup=theodolite-uc1-application},1650300091,2014
