labels,timestamp,value
{consumergroup=theodolite-uc3-application},1650140016,0
{consumergroup=theodolite-uc3-application},1650140021,0
{consumergroup=theodolite-uc3-application},1650140026,0
{consumergroup=theodolite-uc3-application},1650140031,0
{consumergroup=theodolite-uc3-application},1650140036,0
{consumergroup=theodolite-uc3-application},1650140041,0
{consumergroup=theodolite-uc3-application},1650140046,0
{consumergroup=theodolite-uc3-application},1650140051,0
{consumergroup=theodolite-uc3-application},1650140056,0
{consumergroup=theodolite-uc3-application},1650140061,1722
{consumergroup=theodolite-uc3-application},1650140066,1722
{consumergroup=theodolite-uc3-application},1650140071,1722
{consumergroup=theodolite-uc3-application},1650140076,2587
{consumergroup=theodolite-uc3-application},1650140081,2587
{consumergroup=theodolite-uc3-application},1650140086,2587
{consumergroup=theodolite-uc3-application},1650140091,3316
{consumergroup=theodolite-uc3-application},1650140096,3316
{consumergroup=theodolite-uc3-application},1650140101,3316
{consumergroup=theodolite-uc3-application},1650140106,4119
{consumergroup=theodolite-uc3-application},1650140111,4119
{consumergroup=theodolite-uc3-application},1650140116,4119
{consumergroup=theodolite-uc3-application},1650140121,4503
{consumergroup=theodolite-uc3-application},1650140126,4503
{consumergroup=theodolite-uc3-application},1650140131,4503
{consumergroup=theodolite-uc3-application},1650140136,4620
{consumergroup=theodolite-uc3-application},1650140141,4620
{consumergroup=theodolite-uc3-application},1650140146,4620
{consumergroup=theodolite-uc3-application},1650140151,5078
{consumergroup=theodolite-uc3-application},1650140156,5078
{consumergroup=theodolite-uc3-application},1650140161,5078
{consumergroup=theodolite-uc3-application},1650140166,5408
{consumergroup=theodolite-uc3-application},1650140171,5408
{consumergroup=theodolite-uc3-application},1650140176,5408
{consumergroup=theodolite-uc3-application},1650140181,6303
{consumergroup=theodolite-uc3-application},1650140186,6303
{consumergroup=theodolite-uc3-application},1650140191,6303
{consumergroup=theodolite-uc3-application},1650140196,6910
{consumergroup=theodolite-uc3-application},1650140201,6910
{consumergroup=theodolite-uc3-application},1650140206,6910
{consumergroup=theodolite-uc3-application},1650140211,7347
{consumergroup=theodolite-uc3-application},1650140216,7347
{consumergroup=theodolite-uc3-application},1650140221,7347
{consumergroup=theodolite-uc3-application},1650140226,7686
{consumergroup=theodolite-uc3-application},1650140231,7686
{consumergroup=theodolite-uc3-application},1650140236,7686
{consumergroup=theodolite-uc3-application},1650140241,7254
{consumergroup=theodolite-uc3-application},1650140246,7254
{consumergroup=theodolite-uc3-application},1650140251,7254
{consumergroup=theodolite-uc3-application},1650140256,9031
{consumergroup=theodolite-uc3-application},1650140261,9031
{consumergroup=theodolite-uc3-application},1650140266,9031
{consumergroup=theodolite-uc3-application},1650140271,10169
{consumergroup=theodolite-uc3-application},1650140276,10169
{consumergroup=theodolite-uc3-application},1650140281,10169
{consumergroup=theodolite-uc3-application},1650140286,12147
