labels,timestamp,value
{consumergroup=theodolite-uc3-application},1650187755,0
{consumergroup=theodolite-uc3-application},1650187760,0
{consumergroup=theodolite-uc3-application},1650187765,0
{consumergroup=theodolite-uc3-application},1650187770,0
{consumergroup=theodolite-uc3-application},1650187775,0
{consumergroup=theodolite-uc3-application},1650187780,0
{consumergroup=theodolite-uc3-application},1650187785,0
{consumergroup=theodolite-uc3-application},1650187790,0
{consumergroup=theodolite-uc3-application},1650187795,0
{consumergroup=theodolite-uc3-application},1650187800,621
{consumergroup=theodolite-uc3-application},1650187805,621
{consumergroup=theodolite-uc3-application},1650187810,621
{consumergroup=theodolite-uc3-application},1650187815,900
{consumergroup=theodolite-uc3-application},1650187820,900
{consumergroup=theodolite-uc3-application},1650187825,900
{consumergroup=theodolite-uc3-application},1650187830,900
{consumergroup=theodolite-uc3-application},1650187835,900
{consumergroup=theodolite-uc3-application},1650187840,900
{consumergroup=theodolite-uc3-application},1650187845,1025
{consumergroup=theodolite-uc3-application},1650187850,1025
{consumergroup=theodolite-uc3-application},1650187855,1025
{consumergroup=theodolite-uc3-application},1650187860,1035
{consumergroup=theodolite-uc3-application},1650187865,1035
{consumergroup=theodolite-uc3-application},1650187870,1035
{consumergroup=theodolite-uc3-application},1650187875,1006
{consumergroup=theodolite-uc3-application},1650187880,1006
{consumergroup=theodolite-uc3-application},1650187885,1006
{consumergroup=theodolite-uc3-application},1650187890,873
{consumergroup=theodolite-uc3-application},1650187895,873
{consumergroup=theodolite-uc3-application},1650187900,873
{consumergroup=theodolite-uc3-application},1650187905,956
{consumergroup=theodolite-uc3-application},1650187910,956
{consumergroup=theodolite-uc3-application},1650187915,956
{consumergroup=theodolite-uc3-application},1650187920,832
{consumergroup=theodolite-uc3-application},1650187925,832
{consumergroup=theodolite-uc3-application},1650187930,832
{consumergroup=theodolite-uc3-application},1650187935,1100
{consumergroup=theodolite-uc3-application},1650187940,1100
{consumergroup=theodolite-uc3-application},1650187945,1100
{consumergroup=theodolite-uc3-application},1650187950,1080
{consumergroup=theodolite-uc3-application},1650187955,1080
{consumergroup=theodolite-uc3-application},1650187960,1080
{consumergroup=theodolite-uc3-application},1650187965,1440
{consumergroup=theodolite-uc3-application},1650187970,1440
{consumergroup=theodolite-uc3-application},1650187975,1440
{consumergroup=theodolite-uc3-application},1650187980,1033
{consumergroup=theodolite-uc3-application},1650187985,1033
{consumergroup=theodolite-uc3-application},1650187990,1033
{consumergroup=theodolite-uc3-application},1650187995,1242
{consumergroup=theodolite-uc3-application},1650188000,1242
{consumergroup=theodolite-uc3-application},1650188005,1242
{consumergroup=theodolite-uc3-application},1650188010,1430
{consumergroup=theodolite-uc3-application},1650188015,1430
{consumergroup=theodolite-uc3-application},1650188020,1430
