labels,timestamp,value
{consumergroup=theodolite-uc3-application},1648565726,0
{consumergroup=theodolite-uc3-application},1648565731,0
{consumergroup=theodolite-uc3-application},1648565736,0
{consumergroup=theodolite-uc3-application},1648565741,0
{consumergroup=theodolite-uc3-application},1648565746,0
{consumergroup=theodolite-uc3-application},1648565751,0
{consumergroup=theodolite-uc3-application},1648565756,0
{consumergroup=theodolite-uc3-application},1648565761,0
{consumergroup=theodolite-uc3-application},1648565766,0
{consumergroup=theodolite-uc3-application},1648565771,564
{consumergroup=theodolite-uc3-application},1648565776,564
{consumergroup=theodolite-uc3-application},1648565781,564
{consumergroup=theodolite-uc3-application},1648565786,3233
{consumergroup=theodolite-uc3-application},1648565791,3233
{consumergroup=theodolite-uc3-application},1648565796,3233
{consumergroup=theodolite-uc3-application},1648565801,5096
{consumergroup=theodolite-uc3-application},1648565806,5096
{consumergroup=theodolite-uc3-application},1648565811,5096
{consumergroup=theodolite-uc3-application},1648565816,6449
{consumergroup=theodolite-uc3-application},1648565821,6449
{consumergroup=theodolite-uc3-application},1648565826,6449
{consumergroup=theodolite-uc3-application},1648565831,8526
{consumergroup=theodolite-uc3-application},1648565836,8526
{consumergroup=theodolite-uc3-application},1648565841,8526
{consumergroup=theodolite-uc3-application},1648565846,9539
{consumergroup=theodolite-uc3-application},1648565851,9539
{consumergroup=theodolite-uc3-application},1648565856,9539
{consumergroup=theodolite-uc3-application},1648565861,10480
{consumergroup=theodolite-uc3-application},1648565866,10480
{consumergroup=theodolite-uc3-application},1648565871,10480
{consumergroup=theodolite-uc3-application},1648565876,11535
{consumergroup=theodolite-uc3-application},1648565881,11535
{consumergroup=theodolite-uc3-application},1648565886,11535
{consumergroup=theodolite-uc3-application},1648565891,12571
{consumergroup=theodolite-uc3-application},1648565896,12571
{consumergroup=theodolite-uc3-application},1648565901,12571
{consumergroup=theodolite-uc3-application},1648565906,13001
{consumergroup=theodolite-uc3-application},1648565911,13001
{consumergroup=theodolite-uc3-application},1648565916,13001
{consumergroup=theodolite-uc3-application},1648565921,13002
{consumergroup=theodolite-uc3-application},1648565926,13002
{consumergroup=theodolite-uc3-application},1648565931,13002
{consumergroup=theodolite-uc3-application},1648565936,12993
{consumergroup=theodolite-uc3-application},1648565941,12993
{consumergroup=theodolite-uc3-application},1648565946,12993
{consumergroup=theodolite-uc3-application},1648565951,13481
{consumergroup=theodolite-uc3-application},1648565956,13481
{consumergroup=theodolite-uc3-application},1648565961,13481
{consumergroup=theodolite-uc3-application},1648565966,13483
{consumergroup=theodolite-uc3-application},1648565971,13483
{consumergroup=theodolite-uc3-application},1648565976,13483
{consumergroup=theodolite-uc3-application},1648565981,12995
{consumergroup=theodolite-uc3-application},1648565986,12995
{consumergroup=theodolite-uc3-application},1648565991,12995
{consumergroup=theodolite-uc3-application},1648565996,14484
{consumergroup=theodolite-uc3-application},1648566001,14484
{consumergroup=theodolite-uc3-application},1648566006,14484
