labels,timestamp,value
{subscription_id=input-subscription},1649161381,1827
{subscription_id=input-subscription},1649161386,1827
{subscription_id=input-subscription},1649161391,1827
{subscription_id=input-subscription},1649161396,1827
{subscription_id=input-subscription},1649161401,1827
{subscription_id=input-subscription},1649161406,1827
{subscription_id=input-subscription},1649161411,1827
{subscription_id=input-subscription},1649161416,1827
{subscription_id=input-subscription},1649161421,1827
{subscription_id=input-subscription},1649161426,1827
{subscription_id=input-subscription},1649161431,1827
{subscription_id=input-subscription},1649161436,1827
{subscription_id=input-subscription},1649161441,2693
{subscription_id=input-subscription},1649161446,2693
{subscription_id=input-subscription},1649161451,2693
{subscription_id=input-subscription},1649161456,2693
{subscription_id=input-subscription},1649161461,2693
{subscription_id=input-subscription},1649161466,2693
{subscription_id=input-subscription},1649161471,2693
{subscription_id=input-subscription},1649161476,2693
{subscription_id=input-subscription},1649161481,2693
{subscription_id=input-subscription},1649161486,2693
{subscription_id=input-subscription},1649161491,2693
{subscription_id=input-subscription},1649161496,2693
{subscription_id=input-subscription},1649161501,1959
{subscription_id=input-subscription},1649161506,1959
{subscription_id=input-subscription},1649161511,1959
{subscription_id=input-subscription},1649161516,1959
{subscription_id=input-subscription},1649161521,1959
{subscription_id=input-subscription},1649161526,1959
{subscription_id=input-subscription},1649161531,1959
{subscription_id=input-subscription},1649161536,1959
{subscription_id=input-subscription},1649161541,1959
{subscription_id=input-subscription},1649161546,1959
{subscription_id=input-subscription},1649161551,1959
{subscription_id=input-subscription},1649161556,1959
{subscription_id=input-subscription},1649161561,3532
{subscription_id=input-subscription},1649161566,3532
{subscription_id=input-subscription},1649161571,3532
{subscription_id=input-subscription},1649161576,3532
{subscription_id=input-subscription},1649161581,3532
{subscription_id=input-subscription},1649161586,3532
{subscription_id=input-subscription},1649161591,3532
{subscription_id=input-subscription},1649161596,3532
{subscription_id=input-subscription},1649161601,3532
{subscription_id=input-subscription},1649161606,3532
{subscription_id=input-subscription},1649161611,3532
{subscription_id=input-subscription},1649161616,3532
{subscription_id=input-subscription},1649161621,1964
{subscription_id=input-subscription},1649161626,1964
{subscription_id=input-subscription},1649161631,1964
{subscription_id=input-subscription},1649161636,1964
{subscription_id=input-subscription},1649161641,1964
{subscription_id=input-subscription},1649161646,1964
{subscription_id=input-subscription},1649161651,1964
{subscription_id=input-subscription},1649161656,1964
{subscription_id=input-subscription},1649161661,1964
{subscription_id=input-subscription},1649161666,1964
{subscription_id=input-subscription},1649161671,1964
{subscription_id=input-subscription},1649161676,1964
{subscription_id=input-subscription},1649161681,2936
{subscription_id=input-subscription},1649161686,2936
{subscription_id=input-subscription},1649161691,2936
{subscription_id=input-subscription},1649161696,2936
{subscription_id=input-subscription},1649161701,2936
