labels,timestamp,value
{consumergroup=theodolite-uc3-application},1648569916,0
{consumergroup=theodolite-uc3-application},1648569921,0
{consumergroup=theodolite-uc3-application},1648569926,0
{consumergroup=theodolite-uc3-application},1648569931,0
{consumergroup=theodolite-uc3-application},1648569936,0
{consumergroup=theodolite-uc3-application},1648569941,0
{consumergroup=theodolite-uc3-application},1648569946,0
{consumergroup=theodolite-uc3-application},1648569951,0
{consumergroup=theodolite-uc3-application},1648569956,0
{consumergroup=theodolite-uc3-application},1648569961,0
{consumergroup=theodolite-uc3-application},1648569966,0
{consumergroup=theodolite-uc3-application},1648569971,0
{consumergroup=theodolite-uc3-application},1648569976,0
{consumergroup=theodolite-uc3-application},1648569981,0
{consumergroup=theodolite-uc3-application},1648569986,0
{consumergroup=theodolite-uc3-application},1648569991,283
{consumergroup=theodolite-uc3-application},1648569996,283
{consumergroup=theodolite-uc3-application},1648570001,283
{consumergroup=theodolite-uc3-application},1648570006,4672
{consumergroup=theodolite-uc3-application},1648570011,4672
{consumergroup=theodolite-uc3-application},1648570016,4672
{consumergroup=theodolite-uc3-application},1648570021,6765
{consumergroup=theodolite-uc3-application},1648570026,6765
{consumergroup=theodolite-uc3-application},1648570031,6765
{consumergroup=theodolite-uc3-application},1648570036,7221
{consumergroup=theodolite-uc3-application},1648570041,7221
{consumergroup=theodolite-uc3-application},1648570046,7221
{consumergroup=theodolite-uc3-application},1648570051,7002
{consumergroup=theodolite-uc3-application},1648570056,7002
{consumergroup=theodolite-uc3-application},1648570061,7002
{consumergroup=theodolite-uc3-application},1648570066,6660
{consumergroup=theodolite-uc3-application},1648570071,6660
{consumergroup=theodolite-uc3-application},1648570076,6660
{consumergroup=theodolite-uc3-application},1648570081,8353
{consumergroup=theodolite-uc3-application},1648570086,8353
{consumergroup=theodolite-uc3-application},1648570091,8353
{consumergroup=theodolite-uc3-application},1648570096,7675
{consumergroup=theodolite-uc3-application},1648570101,7675
{consumergroup=theodolite-uc3-application},1648570106,7675
{consumergroup=theodolite-uc3-application},1648570111,6518
{consumergroup=theodolite-uc3-application},1648570116,6518
{consumergroup=theodolite-uc3-application},1648570121,6518
{consumergroup=theodolite-uc3-application},1648570126,7122
{consumergroup=theodolite-uc3-application},1648570131,7122
{consumergroup=theodolite-uc3-application},1648570136,7122
{consumergroup=theodolite-uc3-application},1648570141,6137
{consumergroup=theodolite-uc3-application},1648570146,6137
{consumergroup=theodolite-uc3-application},1648570151,6137
{consumergroup=theodolite-uc3-application},1648570156,5494
{consumergroup=theodolite-uc3-application},1648570161,5494
{consumergroup=theodolite-uc3-application},1648570166,5494
{consumergroup=theodolite-uc3-application},1648570171,4935
{consumergroup=theodolite-uc3-application},1648570176,4935
{consumergroup=theodolite-uc3-application},1648570181,4935
{consumergroup=theodolite-uc3-application},1648570186,6032
{consumergroup=theodolite-uc3-application},1648570191,6032
{consumergroup=theodolite-uc3-application},1648570196,6032
