labels,timestamp,value
{consumergroup=theodolite-uc1-application},1648652361,0
{consumergroup=theodolite-uc1-application},1648652366,0
{consumergroup=theodolite-uc1-application},1648652371,0
{consumergroup=theodolite-uc1-application},1648652376,0
{consumergroup=theodolite-uc1-application},1648652381,0
{consumergroup=theodolite-uc1-application},1648652386,0
{consumergroup=theodolite-uc1-application},1648652391,0
{consumergroup=theodolite-uc1-application},1648652396,0
{consumergroup=theodolite-uc1-application},1648652401,0
{consumergroup=theodolite-uc1-application},1648652406,0
{consumergroup=theodolite-uc1-application},1648652411,0
{consumergroup=theodolite-uc1-application},1648652416,0
{consumergroup=theodolite-uc1-application},1648652421,3882
{consumergroup=theodolite-uc1-application},1648652426,3882
{consumergroup=theodolite-uc1-application},1648652431,3882
{consumergroup=theodolite-uc1-application},1648652436,2179
{consumergroup=theodolite-uc1-application},1648652441,2179
{consumergroup=theodolite-uc1-application},1648652446,2179
{consumergroup=theodolite-uc1-application},1648652451,2552
{consumergroup=theodolite-uc1-application},1648652456,2552
{consumergroup=theodolite-uc1-application},1648652461,2552
{consumergroup=theodolite-uc1-application},1648652466,2973
{consumergroup=theodolite-uc1-application},1648652471,2973
{consumergroup=theodolite-uc1-application},1648652476,2973
{consumergroup=theodolite-uc1-application},1648652481,2749
{consumergroup=theodolite-uc1-application},1648652486,2749
{consumergroup=theodolite-uc1-application},1648652491,2749
{consumergroup=theodolite-uc1-application},1648652496,2891
{consumergroup=theodolite-uc1-application},1648652501,2891
{consumergroup=theodolite-uc1-application},1648652506,2891
{consumergroup=theodolite-uc1-application},1648652511,3060
{consumergroup=theodolite-uc1-application},1648652516,3060
{consumergroup=theodolite-uc1-application},1648652521,3060
{consumergroup=theodolite-uc1-application},1648652526,2627
{consumergroup=theodolite-uc1-application},1648652531,2627
{consumergroup=theodolite-uc1-application},1648652536,2627
{consumergroup=theodolite-uc1-application},1648652541,3260
{consumergroup=theodolite-uc1-application},1648652546,3260
{consumergroup=theodolite-uc1-application},1648652551,3260
{consumergroup=theodolite-uc1-application},1648652556,2349
{consumergroup=theodolite-uc1-application},1648652561,2349
{consumergroup=theodolite-uc1-application},1648652566,2349
{consumergroup=theodolite-uc1-application},1648652571,1852
{consumergroup=theodolite-uc1-application},1648652576,1852
{consumergroup=theodolite-uc1-application},1648652581,1852
{consumergroup=theodolite-uc1-application},1648652586,2498
{consumergroup=theodolite-uc1-application},1648652591,2498
{consumergroup=theodolite-uc1-application},1648652596,2498
{consumergroup=theodolite-uc1-application},1648652601,3101
{consumergroup=theodolite-uc1-application},1648652606,3101
{consumergroup=theodolite-uc1-application},1648652611,3101
{consumergroup=theodolite-uc1-application},1648652616,2262
{consumergroup=theodolite-uc1-application},1648652621,2262
{consumergroup=theodolite-uc1-application},1648652626,2262
{consumergroup=theodolite-uc1-application},1648652631,2882
{consumergroup=theodolite-uc1-application},1648652636,2882
{consumergroup=theodolite-uc1-application},1648652641,2882
{consumergroup=theodolite-uc1-application},1648652646,2363
