labels,timestamp,value
{subscription_id=input-subscription},1649163118,0
{subscription_id=input-subscription},1649163123,0
{subscription_id=input-subscription},1649163128,0
{subscription_id=input-subscription},1649163133,0
{subscription_id=input-subscription},1649163138,0
{subscription_id=input-subscription},1649163143,0
{subscription_id=input-subscription},1649163148,0
{subscription_id=input-subscription},1649163153,0
{subscription_id=input-subscription},1649163158,0
{subscription_id=input-subscription},1649163163,0
{subscription_id=input-subscription},1649163168,0
{subscription_id=input-subscription},1649163173,0
{subscription_id=input-subscription},1649163178,0
{subscription_id=input-subscription},1649163183,0
{subscription_id=input-subscription},1649163188,0
{subscription_id=input-subscription},1649163193,0
{subscription_id=input-subscription},1649163198,0
{subscription_id=input-subscription},1649163203,0
{subscription_id=input-subscription},1649163208,0
{subscription_id=input-subscription},1649163213,0
{subscription_id=input-subscription},1649163218,0
{subscription_id=input-subscription},1649163223,0
{subscription_id=input-subscription},1649163228,0
{subscription_id=input-subscription},1649163233,0
{subscription_id=input-subscription},1649163238,0
{subscription_id=input-subscription},1649163243,0
{subscription_id=input-subscription},1649163248,0
{subscription_id=input-subscription},1649163253,0
{subscription_id=input-subscription},1649163258,0
{subscription_id=input-subscription},1649163263,0
{subscription_id=input-subscription},1649163268,0
{subscription_id=input-subscription},1649163273,0
{subscription_id=input-subscription},1649163278,0
{subscription_id=input-subscription},1649163283,0
{subscription_id=input-subscription},1649163288,0
{subscription_id=input-subscription},1649163293,0
{subscription_id=input-subscription},1649163298,0
{subscription_id=input-subscription},1649163303,0
{subscription_id=input-subscription},1649163308,0
{subscription_id=input-subscription},1649163313,0
{subscription_id=input-subscription},1649163318,0
{subscription_id=input-subscription},1649163323,0
{subscription_id=input-subscription},1649163328,0
{subscription_id=input-subscription},1649163333,0
{subscription_id=input-subscription},1649163338,0
{subscription_id=input-subscription},1649163343,0
{subscription_id=input-subscription},1649163348,0
{subscription_id=input-subscription},1649163353,0
{subscription_id=input-subscription},1649163358,0
{subscription_id=input-subscription},1649163363,5104
{subscription_id=input-subscription},1649163368,5104
{subscription_id=input-subscription},1649163373,5104
{subscription_id=input-subscription},1649163378,5104
{subscription_id=input-subscription},1649163383,5104
{subscription_id=input-subscription},1649163388,5104
{subscription_id=input-subscription},1649163393,5104
{subscription_id=input-subscription},1649163398,5104
{subscription_id=input-subscription},1649163403,5104
{subscription_id=input-subscription},1649163408,5104
{subscription_id=input-subscription},1649163413,5104
{subscription_id=input-subscription},1649163418,5104
{subscription_id=input-subscription},1649163423,7633
{subscription_id=input-subscription},1649163428,7633
{subscription_id=input-subscription},1649163433,7633
{subscription_id=input-subscription},1649163438,7633
{subscription_id=input-subscription},1649163443,7633
{subscription_id=input-subscription},1649163448,7633
{subscription_id=input-subscription},1649163453,7633
{subscription_id=input-subscription},1649163458,7633
{subscription_id=input-subscription},1649163463,7633
{subscription_id=input-subscription},1649163468,7633
{subscription_id=input-subscription},1649163473,7633
{subscription_id=input-subscription},1649163478,7633
{subscription_id=input-subscription},1649163483,4946
{subscription_id=input-subscription},1649163488,4946
{subscription_id=input-subscription},1649163493,4946
{subscription_id=input-subscription},1649163498,4946
{subscription_id=input-subscription},1649163503,4946
{subscription_id=input-subscription},1649163508,4946
{subscription_id=input-subscription},1649163513,4946
{subscription_id=input-subscription},1649163518,4946
{subscription_id=input-subscription},1649163523,4946
{subscription_id=input-subscription},1649163528,4946
{subscription_id=input-subscription},1649163533,4946
{subscription_id=input-subscription},1649163538,4946
{subscription_id=input-subscription},1649163543,5063
{subscription_id=input-subscription},1649163548,5063
{subscription_id=input-subscription},1649163553,5063
{subscription_id=input-subscription},1649163558,5063
{subscription_id=input-subscription},1649163563,5063
{subscription_id=input-subscription},1649163568,5063
{subscription_id=input-subscription},1649163573,5063
{subscription_id=input-subscription},1649163578,5063
{subscription_id=input-subscription},1649163583,5063
{subscription_id=input-subscription},1649163588,5063
{subscription_id=input-subscription},1649163593,5063
{subscription_id=input-subscription},1649163598,5063
{subscription_id=input-subscription},1649163603,5898
{subscription_id=input-subscription},1649163608,5898
{subscription_id=input-subscription},1649163613,5898
{subscription_id=input-subscription},1649163618,5898
{subscription_id=input-subscription},1649163623,5898
{subscription_id=input-subscription},1649163628,5898
{subscription_id=input-subscription},1649163633,5898
{subscription_id=input-subscription},1649163638,5898
{subscription_id=input-subscription},1649163643,5898
{subscription_id=input-subscription},1649163648,5898
{subscription_id=input-subscription},1649163653,5898
{subscription_id=input-subscription},1649163658,5898
{subscription_id=input-subscription},1649163663,5572
