labels,timestamp,value
{consumergroup=theodolite-uc3-application},1649428608,0
{consumergroup=theodolite-uc3-application},1649428613,0
{consumergroup=theodolite-uc3-application},1649428653,0
{consumergroup=theodolite-uc3-application},1649428658,0
{consumergroup=theodolite-uc3-application},1649428663,0
{consumergroup=theodolite-uc3-application},1649428668,0
{consumergroup=theodolite-uc3-application},1649428673,0
{consumergroup=theodolite-uc3-application},1649428678,0
{consumergroup=theodolite-uc3-application},1649428683,0
{consumergroup=theodolite-uc3-application},1649428688,0
{consumergroup=theodolite-uc3-application},1649428693,0
{consumergroup=theodolite-uc3-application},1649428698,0
{consumergroup=theodolite-uc3-application},1649428703,0
{consumergroup=theodolite-uc3-application},1649428708,0
{consumergroup=theodolite-uc3-application},1649428713,0
{consumergroup=theodolite-uc3-application},1649428718,0
{consumergroup=theodolite-uc3-application},1649428723,0
{consumergroup=theodolite-uc3-application},1649428728,682
{consumergroup=theodolite-uc3-application},1649428733,682
{consumergroup=theodolite-uc3-application},1649428738,682
{consumergroup=theodolite-uc3-application},1649428743,916
{consumergroup=theodolite-uc3-application},1649428748,916
{consumergroup=theodolite-uc3-application},1649428753,916
{consumergroup=theodolite-uc3-application},1649428758,912
{consumergroup=theodolite-uc3-application},1649428763,912
{consumergroup=theodolite-uc3-application},1649428768,912
{consumergroup=theodolite-uc3-application},1649428773,797
{consumergroup=theodolite-uc3-application},1649428778,797
{consumergroup=theodolite-uc3-application},1649428783,797
{consumergroup=theodolite-uc3-application},1649428788,819
{consumergroup=theodolite-uc3-application},1649428793,819
{consumergroup=theodolite-uc3-application},1649428798,819
{consumergroup=theodolite-uc3-application},1649428803,783
{consumergroup=theodolite-uc3-application},1649428808,783
{consumergroup=theodolite-uc3-application},1649428813,783
{consumergroup=theodolite-uc3-application},1649428818,751
{consumergroup=theodolite-uc3-application},1649428823,751
{consumergroup=theodolite-uc3-application},1649428828,751
{consumergroup=theodolite-uc3-application},1649428833,726
{consumergroup=theodolite-uc3-application},1649428838,726
{consumergroup=theodolite-uc3-application},1649428843,726
{consumergroup=theodolite-uc3-application},1649428848,700
{consumergroup=theodolite-uc3-application},1649428853,700
{consumergroup=theodolite-uc3-application},1649428858,700
{consumergroup=theodolite-uc3-application},1649428863,666
{consumergroup=theodolite-uc3-application},1649428868,666
{consumergroup=theodolite-uc3-application},1649428873,666
{consumergroup=theodolite-uc3-application},1649428878,648
{consumergroup=theodolite-uc3-application},1649428883,648
{consumergroup=theodolite-uc3-application},1649428888,648
{consumergroup=theodolite-uc3-application},1649428893,596
{consumergroup=theodolite-uc3-application},1649428898,596
{consumergroup=theodolite-uc3-application},1649428903,596
{consumergroup=theodolite-uc3-application},1649428908,569
{consumergroup=theodolite-uc3-application},1649428913,569
{consumergroup=theodolite-uc3-application},1649428918,569
{consumergroup=theodolite-uc3-application},1649428923,577
{consumergroup=theodolite-uc3-application},1649428928,577
{consumergroup=theodolite-uc3-application},1649428933,577
{consumergroup=theodolite-uc3-application},1649428938,534
