labels,timestamp,value
{consumergroup=theodolite-uc3-application},1649440617,0
{consumergroup=theodolite-uc3-application},1649440652,0
{consumergroup=theodolite-uc3-application},1649440657,0
{consumergroup=theodolite-uc3-application},1649440662,0
{consumergroup=theodolite-uc3-application},1649440667,0
{consumergroup=theodolite-uc3-application},1649440672,0
{consumergroup=theodolite-uc3-application},1649440677,0
{consumergroup=theodolite-uc3-application},1649440682,0
{consumergroup=theodolite-uc3-application},1649440687,0
{consumergroup=theodolite-uc3-application},1649440692,0
{consumergroup=theodolite-uc3-application},1649440697,0
{consumergroup=theodolite-uc3-application},1649440702,0
{consumergroup=theodolite-uc3-application},1649440707,0
{consumergroup=theodolite-uc3-application},1649440712,0
{consumergroup=theodolite-uc3-application},1649440717,0
{consumergroup=theodolite-uc3-application},1649440722,0
{consumergroup=theodolite-uc3-application},1649440727,0
{consumergroup=theodolite-uc3-application},1649440732,0
{consumergroup=theodolite-uc3-application},1649440737,0
{consumergroup=theodolite-uc3-application},1649440742,4847
{consumergroup=theodolite-uc3-application},1649440747,4847
{consumergroup=theodolite-uc3-application},1649440752,4847
{consumergroup=theodolite-uc3-application},1649440757,7683
{consumergroup=theodolite-uc3-application},1649440762,7683
{consumergroup=theodolite-uc3-application},1649440767,7683
{consumergroup=theodolite-uc3-application},1649440772,10325
{consumergroup=theodolite-uc3-application},1649440777,10325
{consumergroup=theodolite-uc3-application},1649440782,10325
{consumergroup=theodolite-uc3-application},1649440787,8716
{consumergroup=theodolite-uc3-application},1649440792,8716
{consumergroup=theodolite-uc3-application},1649440797,8716
{consumergroup=theodolite-uc3-application},1649440802,10121
{consumergroup=theodolite-uc3-application},1649440807,10121
{consumergroup=theodolite-uc3-application},1649440812,10121
{consumergroup=theodolite-uc3-application},1649440817,12245
{consumergroup=theodolite-uc3-application},1649440822,12245
{consumergroup=theodolite-uc3-application},1649440827,12245
{consumergroup=theodolite-uc3-application},1649440832,10160
{consumergroup=theodolite-uc3-application},1649440837,10160
{consumergroup=theodolite-uc3-application},1649440842,10160
{consumergroup=theodolite-uc3-application},1649440847,11004
{consumergroup=theodolite-uc3-application},1649440852,11004
{consumergroup=theodolite-uc3-application},1649440857,11004
{consumergroup=theodolite-uc3-application},1649440862,11657
{consumergroup=theodolite-uc3-application},1649440867,11657
{consumergroup=theodolite-uc3-application},1649440872,11657
{consumergroup=theodolite-uc3-application},1649440877,11617
{consumergroup=theodolite-uc3-application},1649440882,11617
{consumergroup=theodolite-uc3-application},1649440887,11617
{consumergroup=theodolite-uc3-application},1649440892,11154
{consumergroup=theodolite-uc3-application},1649440897,11154
{consumergroup=theodolite-uc3-application},1649440902,11154
{consumergroup=theodolite-uc3-application},1649440907,12146
{consumergroup=theodolite-uc3-application},1649440912,12146
{consumergroup=theodolite-uc3-application},1649440917,12146
{consumergroup=theodolite-uc3-application},1649440922,11736
{consumergroup=theodolite-uc3-application},1649440927,11736
{consumergroup=theodolite-uc3-application},1649440932,11736
{consumergroup=theodolite-uc3-application},1649440937,12312
{consumergroup=theodolite-uc3-application},1649440942,12312
{consumergroup=theodolite-uc3-application},1649440947,12312
