labels,timestamp,value
{consumergroup=theodolite-uc3-application},1649427349,0
{consumergroup=theodolite-uc3-application},1649427354,0
{consumergroup=theodolite-uc3-application},1649427359,0
{consumergroup=theodolite-uc3-application},1649427364,0
{consumergroup=theodolite-uc3-application},1649427369,0
{consumergroup=theodolite-uc3-application},1649427374,0
{consumergroup=theodolite-uc3-application},1649427379,0
{consumergroup=theodolite-uc3-application},1649427384,0
{consumergroup=theodolite-uc3-application},1649427389,0
{consumergroup=theodolite-uc3-application},1649427394,0
{consumergroup=theodolite-uc3-application},1649427399,0
{consumergroup=theodolite-uc3-application},1649427404,0
{consumergroup=theodolite-uc3-application},1649427409,0
{consumergroup=theodolite-uc3-application},1649427414,0
{consumergroup=theodolite-uc3-application},1649427419,0
{consumergroup=theodolite-uc3-application},1649427424,0
{consumergroup=theodolite-uc3-application},1649427429,0
{consumergroup=theodolite-uc3-application},1649427434,0
{consumergroup=theodolite-uc3-application},1649427439,141
{consumergroup=theodolite-uc3-application},1649427444,141
{consumergroup=theodolite-uc3-application},1649427449,141
{consumergroup=theodolite-uc3-application},1649427454,123
{consumergroup=theodolite-uc3-application},1649427459,123
{consumergroup=theodolite-uc3-application},1649427464,123
{consumergroup=theodolite-uc3-application},1649427469,132
{consumergroup=theodolite-uc3-application},1649427474,132
{consumergroup=theodolite-uc3-application},1649427479,132
{consumergroup=theodolite-uc3-application},1649427484,105
{consumergroup=theodolite-uc3-application},1649427489,105
{consumergroup=theodolite-uc3-application},1649427494,105
{consumergroup=theodolite-uc3-application},1649427499,106
{consumergroup=theodolite-uc3-application},1649427504,106
{consumergroup=theodolite-uc3-application},1649427509,106
{consumergroup=theodolite-uc3-application},1649427514,100
{consumergroup=theodolite-uc3-application},1649427519,100
{consumergroup=theodolite-uc3-application},1649427524,100
{consumergroup=theodolite-uc3-application},1649427529,86
{consumergroup=theodolite-uc3-application},1649427534,86
{consumergroup=theodolite-uc3-application},1649427539,86
{consumergroup=theodolite-uc3-application},1649427544,90
{consumergroup=theodolite-uc3-application},1649427549,90
{consumergroup=theodolite-uc3-application},1649427554,90
{consumergroup=theodolite-uc3-application},1649427559,87
{consumergroup=theodolite-uc3-application},1649427564,87
{consumergroup=theodolite-uc3-application},1649427569,87
{consumergroup=theodolite-uc3-application},1649427574,84
{consumergroup=theodolite-uc3-application},1649427579,84
{consumergroup=theodolite-uc3-application},1649427584,84
{consumergroup=theodolite-uc3-application},1649427589,77
{consumergroup=theodolite-uc3-application},1649427594,77
{consumergroup=theodolite-uc3-application},1649427599,77
{consumergroup=theodolite-uc3-application},1649427604,74
{consumergroup=theodolite-uc3-application},1649427609,74
{consumergroup=theodolite-uc3-application},1649427614,74
{consumergroup=theodolite-uc3-application},1649427619,54
{consumergroup=theodolite-uc3-application},1649427624,54
{consumergroup=theodolite-uc3-application},1649427629,54
{consumergroup=theodolite-uc3-application},1649427634,56
