labels,timestamp,value
{consumergroup=theodolite-uc3-application},1649430332,0
{consumergroup=theodolite-uc3-application},1649430337,0
{consumergroup=theodolite-uc3-application},1649430342,0
{consumergroup=theodolite-uc3-application},1649430347,0
{consumergroup=theodolite-uc3-application},1649430352,0
{consumergroup=theodolite-uc3-application},1649430357,0
{consumergroup=theodolite-uc3-application},1649430362,0
{consumergroup=theodolite-uc3-application},1649430367,0
{consumergroup=theodolite-uc3-application},1649430372,0
{consumergroup=theodolite-uc3-application},1649430377,0
{consumergroup=theodolite-uc3-application},1649430382,0
{consumergroup=theodolite-uc3-application},1649430387,0
{consumergroup=theodolite-uc3-application},1649430392,0
{consumergroup=theodolite-uc3-application},1649430397,0
{consumergroup=theodolite-uc3-application},1649430402,0
{consumergroup=theodolite-uc3-application},1649430407,0
{consumergroup=theodolite-uc3-application},1649430412,0
{consumergroup=theodolite-uc3-application},1649430417,0
{consumergroup=theodolite-uc3-application},1649430422,0
{consumergroup=theodolite-uc3-application},1649430427,0
{consumergroup=theodolite-uc3-application},1649430432,0
{consumergroup=theodolite-uc3-application},1649430437,2518
{consumergroup=theodolite-uc3-application},1649430442,2518
{consumergroup=theodolite-uc3-application},1649430447,2518
{consumergroup=theodolite-uc3-application},1649430452,4827
{consumergroup=theodolite-uc3-application},1649430457,4827
{consumergroup=theodolite-uc3-application},1649430462,4827
{consumergroup=theodolite-uc3-application},1649430467,4792
{consumergroup=theodolite-uc3-application},1649430472,4792
{consumergroup=theodolite-uc3-application},1649430477,4792
{consumergroup=theodolite-uc3-application},1649430482,6095
{consumergroup=theodolite-uc3-application},1649430487,6095
{consumergroup=theodolite-uc3-application},1649430492,6095
{consumergroup=theodolite-uc3-application},1649430497,7887
{consumergroup=theodolite-uc3-application},1649430502,7887
{consumergroup=theodolite-uc3-application},1649430507,7887
{consumergroup=theodolite-uc3-application},1649430512,8418
{consumergroup=theodolite-uc3-application},1649430517,8418
{consumergroup=theodolite-uc3-application},1649430522,8418
{consumergroup=theodolite-uc3-application},1649430527,8583
{consumergroup=theodolite-uc3-application},1649430532,8583
{consumergroup=theodolite-uc3-application},1649430537,8583
{consumergroup=theodolite-uc3-application},1649430542,9177
{consumergroup=theodolite-uc3-application},1649430547,9177
{consumergroup=theodolite-uc3-application},1649430552,9177
{consumergroup=theodolite-uc3-application},1649430557,9310
{consumergroup=theodolite-uc3-application},1649430562,9310
{consumergroup=theodolite-uc3-application},1649430567,9310
{consumergroup=theodolite-uc3-application},1649430572,9463
{consumergroup=theodolite-uc3-application},1649430577,9463
{consumergroup=theodolite-uc3-application},1649430582,9463
{consumergroup=theodolite-uc3-application},1649430587,10684
{consumergroup=theodolite-uc3-application},1649430592,10684
{consumergroup=theodolite-uc3-application},1649430597,10684
{consumergroup=theodolite-uc3-application},1649430602,10820
{consumergroup=theodolite-uc3-application},1649430607,10820
{consumergroup=theodolite-uc3-application},1649430612,10820
{consumergroup=theodolite-uc3-application},1649430617,11046
{consumergroup=theodolite-uc3-application},1649430622,11046
{consumergroup=theodolite-uc3-application},1649430627,11046
